ingest_run_id,ingested_at,source_dataset,source_path,source_rel_path,file_name,file_extension,file_size_bytes,file_modified_at,file_checksum_sha256
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__01_Jan_2018.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__01_Jan_2018.csv,ttc-bus-delay-data-2018__01_Jan_2018.csv,.csv,581683,2026-03-09T00:50:00Z,3ee1e1635b65925e742d9c2a9828c2af8da5842d4f6f0d88801578bc233e028b
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__02_Feb_2018.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__02_Feb_2018.csv,ttc-bus-delay-data-2018__02_Feb_2018.csv,.csv,458016,2026-03-09T00:50:00Z,911953f01038cd297649468bbf44d3d2f9269aee2cadeb76c98e72a563505782
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__03_Mar_2018.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__03_Mar_2018.csv,ttc-bus-delay-data-2018__03_Mar_2018.csv,.csv,458129,2026-03-09T00:50:01Z,7c30e203e8e0814c308279eae42271b52b118b7455a0251ef1bcfc6e35a869e8
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__04_Apr_2018.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__04_Apr_2018.csv,ttc-bus-delay-data-2018__04_Apr_2018.csv,.csv,493940,2026-03-09T00:50:01Z,073bb3b1eef9c61ec170deaffd512815e38c041aeaedbc8a01d70f136e4170bd
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__05_May_2018.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__05_May_2018.csv,ttc-bus-delay-data-2018__05_May_2018.csv,.csv,565897,2026-03-09T00:50:02Z,0ef112e0360a3add94ee924310e0ea8a895eec3831c5fb5c3fd428ac32496549
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__06_June_2018.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__06_June_2018.csv,ttc-bus-delay-data-2018__06_June_2018.csv,.csv,508213,2026-03-09T00:50:02Z,c9d38e6891573a08af8b86810dde9e202e55515a3d84421412a36dc6afa04ebe
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__07_July_2018.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__07_July_2018.csv,ttc-bus-delay-data-2018__07_July_2018.csv,.csv,530113,2026-03-09T00:50:03Z,355774e2c88507de4091ed9d9c5449dc12d62b151b67bef0439da6a727645f5b
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__08_Aug_2018.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__08_Aug_2018.csv,ttc-bus-delay-data-2018__08_Aug_2018.csv,.csv,554116,2026-03-09T00:50:03Z,f48fa6f7b1e1c0349759f1ed1f629b480925e0a9ef92949b1475f72ee66a210e
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__09_Sept_2018.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__09_Sept_2018.csv,ttc-bus-delay-data-2018__09_Sept_2018.csv,.csv,487745,2026-03-09T00:50:04Z,d3068b60ecdd3df122e5504780edd2947978043ad424cda052b8af2280f24213
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__10_Oct_2018.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__10_Oct_2018.csv,ttc-bus-delay-data-2018__10_Oct_2018.csv,.csv,494792,2026-03-09T00:50:04Z,603ff8fc399e465f22ce257e9b8ea6fb606b277238e4065f4da7e85b2f918270
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__11_Nov_2018.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__11_Nov_2018.csv,ttc-bus-delay-data-2018__11_Nov_2018.csv,.csv,516024,2026-03-09T00:50:05Z,aef289c5e56e056ecfa7e7aaa808fb013c2c41d78b32abb3cb35050953e58d2f
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__12_Dec_2018.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2018__12_Dec_2018.csv,ttc-bus-delay-data-2018__12_Dec_2018.csv,.csv,415069,2026-03-09T00:50:05Z,ff3df045ac39a2e11603305cbe1d444550cda79a4e8400f819e07f7ffb3ea12e
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__01_Jan_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__01_Jan_2019.csv,ttc-bus-delay-data-2019__01_Jan_2019.csv,.csv,552017,2026-03-09T00:50:06Z,9528b065cc120f030ced44b18b5700dd092fa2b9bbedd46f11ffab50076890b6
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__02_Feb_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__02_Feb_2019.csv,ttc-bus-delay-data-2019__02_Feb_2019.csv,.csv,572267,2026-03-09T00:50:06Z,005d6c8b4822d313011f0868cb509a1c07f2806fe275765bd69a177b47c3fdd6
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__03_Mar_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__03_Mar_2019.csv,ttc-bus-delay-data-2019__03_Mar_2019.csv,.csv,466220,2026-03-09T00:50:07Z,a722395e898f38ca8f540147008aab0cbed0eae0c7e90300165367443986de79
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__04_Apr_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__04_Apr_2019.csv,ttc-bus-delay-data-2019__04_Apr_2019.csv,.csv,414240,2026-03-09T00:50:07Z,63317ccafd6a84c88e5b90c4209737872195d4509442899b81235881bf79b4b2
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__05_May_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__05_May_2019.csv,ttc-bus-delay-data-2019__05_May_2019.csv,.csv,421796,2026-03-09T00:50:07Z,d9b5403411f90865c08bdfbdf88c3b71a3eadb663969cbc48059636a45aa3b15
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__06_June_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__06_June_2019.csv,ttc-bus-delay-data-2019__06_June_2019.csv,.csv,439169,2026-03-09T00:50:08Z,5b11bbfffa0e9de6ba0186fb3606f7ebe2e890b020a8e737f4244c4c20323cf2
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__07_July_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__07_July_2019.csv,ttc-bus-delay-data-2019__07_July_2019.csv,.csv,428914,2026-03-09T00:50:08Z,5f5300435d810ad0e1b4ec28720582593acb9d621b738590c663f839b50faffc
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__08_Aug_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__08_Aug_2019.csv,ttc-bus-delay-data-2019__08_Aug_2019.csv,.csv,366840,2026-03-09T00:50:09Z,d9f3e6a5f7c0b2ae3e7059a64ec62b3210bf7bd2c52382ede946ec25f77b03b8
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__09_Sept_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__09_Sept_2019.csv,ttc-bus-delay-data-2019__09_Sept_2019.csv,.csv,326877,2026-03-09T00:50:09Z,4eb810fe97a198780358fe7c2fa7433e27c86c39ac7ad220f24db18bd2d4c900
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__10_Oct_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__10_Oct_2019.csv,ttc-bus-delay-data-2019__10_Oct_2019.csv,.csv,359499,2026-03-09T00:50:09Z,007fbc5da87b010f12782dde92da56a3b391d4660f64f3198beb2b78dd33f28c
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__11_Nov_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__11_Nov_2019.csv,ttc-bus-delay-data-2019__11_Nov_2019.csv,.csv,462724,2026-03-09T00:50:10Z,e169d772d6db48e75d724878fddbc2fef1314aab6111fa5711abec90b132941b
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__12_Dec_2019.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2019__12_Dec_2019.csv,ttc-bus-delay-data-2019__12_Dec_2019.csv,.csv,384017,2026-03-09T00:50:10Z,b0fda123c0e2d2157e3d8721873adfb0d8df8e6331928a9c8a1db33841889ccf
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__01_Jan_2020.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__01_Jan_2020.csv,ttc-bus-delay-data-2020__01_Jan_2020.csv,.csv,366940,2026-03-09T00:50:10Z,468f885be57c583c582945c9078e02250f681c73a1fd5e5f2c50282f5aeb4c83
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__02_Feb_2020.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__02_Feb_2020.csv,ttc-bus-delay-data-2020__02_Feb_2020.csv,.csv,350652,2026-03-09T00:50:11Z,a5ca64599cf7db3a257e3cf2af2c36dcb64bf52b19e3b65abed57b9aec1106e6
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__03_March_2020.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__03_March_2020.csv,ttc-bus-delay-data-2020__03_March_2020.csv,.csv,333077,2026-03-09T00:50:11Z,e687a91c04138753c20f8269b372dfe030c448b96f146bfd473a6daf4929851a
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__04_April_2020.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__04_April_2020.csv,ttc-bus-delay-data-2020__04_April_2020.csv,.csv,331338,2026-03-09T00:50:11Z,27ea53174c811c28aebe7658855bcb9b2ea732bb6715c4b7cdf3b090d26dbf7e
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__05_May_2020.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__05_May_2020.csv,ttc-bus-delay-data-2020__05_May_2020.csv,.csv,300769,2026-03-09T00:50:12Z,4159790b29c588146f409b5b729550eae30db78048c80ab3774bfd4f74ca8de8
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__06_June_2020.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__06_June_2020.csv,ttc-bus-delay-data-2020__06_June_2020.csv,.csv,257971,2026-03-09T00:50:12Z,c0b5ea30d51b004a5c0de9f9d72272fe04bbf8abf63e9da1dd04565f34632c66
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__07_July_2020.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__07_July_2020.csv,ttc-bus-delay-data-2020__07_July_2020.csv,.csv,193841,2026-03-09T00:50:12Z,ba4bd3eaed912df6ac81d20e914b4efa1c06014c39ebc2c7f3d34330b511efe9
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__08_Aug_20.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__08_Aug_20.csv,ttc-bus-delay-data-2020__08_Aug_20.csv,.csv,161773,2026-03-09T00:50:12Z,cf58854e6c8a205fedd121b7a22c7340151efdbe191ebfe6aebe36d38fb4f315
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__09_Sept_20.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__09_Sept_20.csv,ttc-bus-delay-data-2020__09_Sept_20.csv,.csv,137542,2026-03-09T00:50:13Z,a7c836a47f07718bacf11dd939c544ccbbc4e1223ee76a879143bebb50d06b7a
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__10_Oct_20.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__10_Oct_20.csv,ttc-bus-delay-data-2020__10_Oct_20.csv,.csv,155841,2026-03-09T00:50:13Z,438206560b2a7a1a5d2213ee4eccfae661070d8967c6fac680dad8353fcf6994
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__11_Nov_20.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__11_Nov_20.csv,ttc-bus-delay-data-2020__11_Nov_20.csv,.csv,194631,2026-03-09T00:50:13Z,d41ecbf77028d5a9e2a3652ff541605c499df84d08fef5033ba8c1845397a9a9
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__12_Dec_20.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2020__12_Dec_20.csv,ttc-bus-delay-data-2020__12_Dec_20.csv,.csv,214622,2026-03-09T00:50:13Z,cd3f2c040e06d0266586a9d0433fc2b779eaa5073db423f9fd69e80b16c466fe
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__01_Jan_21.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__01_Jan_21.csv,ttc-bus-delay-data-2021__01_Jan_21.csv,.csv,208120,2026-03-09T00:50:13Z,a0bdeaf2be3351c43c70dc62e0cb05f1e6f8162351755afccf3b5fda32c4ee84
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__02_Feb_21.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__02_Feb_21.csv,ttc-bus-delay-data-2021__02_Feb_21.csv,.csv,217645,2026-03-09T00:50:14Z,256c14f081122f8f77ddcb088736782c653fac6f054685df68d5d919d80bb4e0
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__03_Mar_21.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__03_Mar_21.csv,ttc-bus-delay-data-2021__03_Mar_21.csv,.csv,362973,2026-03-09T00:50:14Z,1da7a6c26cea07806d26a876d89b77fa7d60508daecad1dbcac18d2955fb7b32
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__04_April.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__04_April.csv,ttc-bus-delay-data-2021__04_April.csv,.csv,323845,2026-03-09T00:50:14Z,28298f460a75d06618aebd413f089ed7782cba22689e40029389f7dd62fddbef
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__05_May.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__05_May.csv,ttc-bus-delay-data-2021__05_May.csv,.csv,337743,2026-03-09T00:50:15Z,ec5a3bbd424c3fdf513ac1eeea5fc4569cc38130dc945c4b9cd4bff96d3ca6ac
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__06_June.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__06_June.csv,ttc-bus-delay-data-2021__06_June.csv,.csv,354830,2026-03-09T00:50:15Z,058a65e43143b3894982b2caffdaed66dcf52bd65925fde27c1fdfdac823397b
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__07_July_21.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__07_July_21.csv,ttc-bus-delay-data-2021__07_July_21.csv,.csv,78073,2026-03-09T00:50:15Z,3fecfe6efb46e960321d952b93f63de8cf042834f2b5464904306f33e0348452
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__08_Aug_21.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__08_Aug_21.csv,ttc-bus-delay-data-2021__08_Aug_21.csv,.csv,89379,2026-03-09T00:50:15Z,70ce83d3d91cdf575f7c42cabf755678913a2e4a26652be3ce4caa0aa402e3c5
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__09_Sept_21.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__09_Sept_21.csv,ttc-bus-delay-data-2021__09_Sept_21.csv,.csv,275916,2026-03-09T00:50:15Z,4a42f66c13564b533f9876d64c592ce8ee87500401007b4436587ccbec08ab8c
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__10_Oct_21.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__10_Oct_21.csv,ttc-bus-delay-data-2021__10_Oct_21.csv,.csv,278791,2026-03-09T00:50:16Z,9516494ba6d557612500a727e8ecfc18cb0f8969d80ef5105e0aed5e5effe115
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__11_Nov_21.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__11_Nov_21.csv,ttc-bus-delay-data-2021__11_Nov_21.csv,.csv,227470,2026-03-09T00:50:16Z,5e6c2657a42f23dd6e8210e6429b4df3e142fbed34534714d0527a74a6545477
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__12_Dec_21.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2021__12_Dec_21.csv,ttc-bus-delay-data-2021__12_Dec_21.csv,.csv,410226,2026-03-09T00:50:16Z,8bac0ed43261951821e186b675581d7206fcf68be30bdb654d663a9f99689d19
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2022__01_2022.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2022__01_2022.csv,ttc-bus-delay-data-2022__01_2022.csv,.csv,4476966,2026-03-09T00:50:19Z,821ce724ed93ff8fa98010dac24bd8262becd6e6d14114243848f043b5e7c10a
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2023__01_2023.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2023__01_2023.csv,ttc-bus-delay-data-2023__01_2023.csv,.csv,4228901,2026-03-09T00:50:22Z,604accef28784a3be5cc9dfb21efa7a34c5e6a5b84511a74a5e1330bbc504f92
20260317T194704Z,2026-03-17T19:47:04Z,bus_delay,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/datasets/02_bus_delay/csv/ttc-bus-delay-data-2024__01_2024.csv,datasets/02_bus_delay/csv/ttc-bus-delay-data-2024__01_2024.csv,ttc-bus-delay-data-2024__01_2024.csv,.csv,4472342,2026-03-09T00:50:25Z,dafd4f5c138384a05bd6772363f13a3bf2e5c58971ca9ce3f778e374a96d9400
